variable,etiqueta_codebook,modulo,tipo_version,codigo_doc,etiqueta_codigo,tipo_codigo_doc,codigo_especial,frecuencia_codebook,pct_codebook
STMWYGAMT,USED STIMULANT IN GREATER AMTS THAN RX PST 12 MOS,STIMULANTS,Original u otra,91,NEVER USED/MISUSED STIMULANTS,Ausencia de exposición,True,55725,95.04
STMWYGAMT,USED STIMULANT IN GREATER AMTS THAN RX PST 12 MOS,STIMULANTS,Original u otra,93,DID NOT MISUSE STIMULANTS IN THE PAST 12 MONTHS,Categoría analítica,False,1642,2.80
STMWYGAMT,USED STIMULANT IN GREATER AMTS THAN RX PST 12 MOS,STIMULANTS,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,15,0.03
STMWYGAMT,USED STIMULANT IN GREATER AMTS THAN RX PST 12 MOS,STIMULANTS,Original u otra,97,REFUSED,No respuesta o ausencia,True,11,0.02
STMWYGAMT,USED STIMULANT IN GREATER AMTS THAN RX PST 12 MOS,STIMULANTS,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,318,0.54
STMWYLNGR,USED STIMULANT LONGER THAN RX PAST 12 MONTHS,STIMULANTS,Original u otra,1,Yes,Categoría analítica,False,46,0.08
STMWYLNGR,USED STIMULANT LONGER THAN RX PAST 12 MONTHS,STIMULANTS,Original u otra,2,No (not entered),Categoría analítica,False,874,1.49
STMWYLNGR,USED STIMULANT LONGER THAN RX PAST 12 MONTHS,STIMULANTS,Original u otra,91,NEVER USED/MISUSED STIMULANTS,Ausencia de exposición,True,55725,95.04
STMWYLNGR,USED STIMULANT LONGER THAN RX PAST 12 MONTHS,STIMULANTS,Original u otra,93,DID NOT MISUSE STIMULANTS IN THE PAST 12 MONTHS,Categoría analítica,False,1642,2.80
STMWYLNGR,USED STIMULANT LONGER THAN RX PAST 12 MONTHS,STIMULANTS,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,15,0.03
STMWYLNGR,USED STIMULANT LONGER THAN RX PAST 12 MONTHS,STIMULANTS,Original u otra,97,REFUSED,No respuesta o ausencia,True,11,0.02
STMWYLNGR,USED STIMULANT LONGER THAN RX PAST 12 MONTHS,STIMULANTS,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,320,0.55
STMWYNORX,USED STIMULANT W/O OWN RX PAST 12 MONTHS,STIMULANTS,Original u otra,1,Yes,Categoría analítica,False,671,1.14
STMWYNORX,USED STIMULANT W/O OWN RX PAST 12 MONTHS,STIMULANTS,Original u otra,2,No (not entered),Categoría analítica,False,249,0.42
STMWYNORX,USED STIMULANT W/O OWN RX PAST 12 MONTHS,STIMULANTS,Original u otra,83,DID NOT MISUSE STIM IN THE PST 12 MOS LOG ASSN,Categoría analítica,False,2,0.00
STMWYNORX,USED STIMULANT W/O OWN RX PAST 12 MONTHS,STIMULANTS,Original u otra,91,NEVER USED/MISUSED STIMULANTS,Ausencia de exposición,True,55725,95.04
STMWYNORX,USED STIMULANT W/O OWN RX PAST 12 MONTHS,STIMULANTS,Original u otra,93,DID NOT MISUSE STIMULANTS IN THE PAST 12 MONTHS,Categoría analítica,False,1640,2.80
STMWYNORX,USED STIMULANT W/O OWN RX PAST 12 MONTHS,STIMULANTS,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,15,0.03
STMWYNORX,USED STIMULANT W/O OWN RX PAST 12 MONTHS,STIMULANTS,Original u otra,97,REFUSED,No respuesta o ausencia,True,11,0.02
STMWYNORX,USED STIMULANT W/O OWN RX PAST 12 MONTHS,STIMULANTS,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,320,0.55
STMWYOFTN,USED STIMULANT MORE OFTEN THAN RX PAST 12 MONTHS,STIMULANTS,Original u otra,1,Yes,Categoría analítica,False,104,0.18
STMWYOFTN,USED STIMULANT MORE OFTEN THAN RX PAST 12 MONTHS,STIMULANTS,Original u otra,2,No (not entered),Categoría analítica,False,816,1.39
STMWYOFTN,USED STIMULANT MORE OFTEN THAN RX PAST 12 MONTHS,STIMULANTS,Original u otra,83,DID NOT MISUSE PAST 12 MOS Logically assigned,Asignación lógica,True,1,0.00
STMWYOFTN,USED STIMULANT MORE OFTEN THAN RX PAST 12 MONTHS,STIMULANTS,Original u otra,91,NEVER USED/MISUSED STIMULANTS,Ausencia de exposición,True,55725,95.04
STMWYOFTN,USED STIMULANT MORE OFTEN THAN RX PAST 12 MONTHS,STIMULANTS,Original u otra,93,DID NOT MISUSE STIMULANTS IN THE PAST 12 MONTHS,Categoría analítica,False,1641,2.80
STMWYOFTN,USED STIMULANT MORE OFTEN THAN RX PAST 12 MONTHS,STIMULANTS,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,15,0.03
STMWYOFTN,USED STIMULANT MORE OFTEN THAN RX PAST 12 MONTHS,STIMULANTS,Original u otra,97,REFUSED,No respuesta o ausencia,True,11,0.02
STMWYOFTN,USED STIMULANT MORE OFTEN THAN RX PAST 12 MONTHS,STIMULANTS,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,320,0.55
STMWYOTWY,USED STIMULANT OTHER WAY NOT DIRECTED PST 12 MOS,STIMULANTS,Original u otra,1,Yes,Categoría analítica,False,188,0.32
STMWYOTWY,USED STIMULANT OTHER WAY NOT DIRECTED PST 12 MOS,STIMULANTS,Original u otra,2,No (not entered),Categoría analítica,False,732,1.25
STMWYOTWY,USED STIMULANT OTHER WAY NOT DIRECTED PST 12 MOS,STIMULANTS,Original u otra,83,DID NOT MISUSE STIM IN THE PST 12 MOS LOG ASSN,Categoría analítica,False,1,0.00
STMWYOTWY,USED STIMULANT OTHER WAY NOT DIRECTED PST 12 MOS,STIMULANTS,Original u otra,85,BAD DATA Logically assigned,Asignación lógica,True,1,0.00
STMWYOTWY,USED STIMULANT OTHER WAY NOT DIRECTED PST 12 MOS,STIMULANTS,Original u otra,91,NEVER USED/MISUSED STIMULANTS,Ausencia de exposición,True,55725,95.04
STMWYOTWY,USED STIMULANT OTHER WAY NOT DIRECTED PST 12 MOS,STIMULANTS,Original u otra,93,DID NOT MISUSE STIMULANTS IN THE PAST 12 MONTHS,Categoría analítica,False,1641,2.80
STMWYOTWY,USED STIMULANT OTHER WAY NOT DIRECTED PST 12 MOS,STIMULANTS,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,15,0.03
STMWYOTWY,USED STIMULANT OTHER WAY NOT DIRECTED PST 12 MOS,STIMULANTS,Original u otra,97,REFUSED,No respuesta o ausencia,True,11,0.02
STMWYOTWY,USED STIMULANT OTHER WAY NOT DIRECTED PST 12 MOS,STIMULANTS,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,319,0.54
SUNTCARE2,RC-UNMET PY SUB USE TRT NEED: NO ONE CARE IF YOU GOT BETTER,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,.,Unknwn/Rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,58109,99.11
SUNTCARE2,RC-UNMET PY SUB USE TRT NEED: NO ONE CARE IF YOU GOT BETTER,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,0,No (SUTSKTHPY2=1 and SUTUNCARE2=2),Categoría analítica,False,396,0.68
SUNTCARE2,RC-UNMET PY SUB USE TRT NEED: NO ONE CARE IF YOU GOT BETTER,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,1,Yes (SUTSKTHPY2=1 and SUTUNCARE2=1),Categoría analítica,False,128,0.22
SUNTCONSQ2,RC-UNMET PY SUB USE TRT NEED: THGHT WOULD LOSE JOB/HOME/CHLD,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,.,Unknwn/Rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,58103,99.10
SUNTCONSQ2,RC-UNMET PY SUB USE TRT NEED: THGHT WOULD LOSE JOB/HOME/CHLD,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,0,No (SUTSKTHPY2=1 and SUTUNCONSQ2=2),Categoría analítica,False,341,0.58
SUNTCONSQ2,RC-UNMET PY SUB USE TRT NEED: THGHT WOULD LOSE JOB/HOME/CHLD,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,1,Yes (SUTSKTHPY2=1 and SUTUNCONSQ2=1),Categoría analítica,False,189,0.32
SUNTCOST2,RC-UNMET PY SUB USE TRT NEED: THOUGHT COST TOO MUCH,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,.,Unknwn/Rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,58099,99.09
SUNTCOST2,RC-UNMET PY SUB USE TRT NEED: THOUGHT COST TOO MUCH,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,0,No (SUTSKTHPY2=1 and SUTUNCOST2=2),Categoría analítica,False,302,0.52
SUNTCOST2,RC-UNMET PY SUB USE TRT NEED: THOUGHT COST TOO MUCH,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,1,Yes (SUTSKTHPY2=1 and SUTUNCOST2=1),Categoría analítica,False,232,0.40
SUNTENCV2,RC-UNMET PY SUB USE TRT NEED: HLTH INSUR DIDNT COVER ENOUGH,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,.,Unknwn/Rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,58140,99.16
SUNTENCV2,RC-UNMET PY SUB USE TRT NEED: HLTH INSUR DIDNT COVER ENOUGH,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,0,No (SUTSKTHPY2=1 and SUTUNENFCV2=2),Categoría analítica,False,358,0.61
SUNTENCV2,RC-UNMET PY SUB USE TRT NEED: HLTH INSUR DIDNT COVER ENOUGH,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,1,Yes (SUTSKTHPY2=1 and SUTUNENFCV2=1),Categoría analítica,False,135,0.23
SUNTFFLKE2,RC-UNMET PY SUB USE TRT NEED: FAM/FRIENDS/RELIG WOULDNT LIKE,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,.,Unknwn/Rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,58102,99.09
SUNTFFLKE2,RC-UNMET PY SUB USE TRT NEED: FAM/FRIENDS/RELIG WOULDNT LIKE,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,0,No (SUTSKTHPY2=1 and SUTUNFFLKE2=2),Categoría analítica,False,424,0.72
SUNTFFLKE2,RC-UNMET PY SUB USE TRT NEED: FAM/FRIENDS/RELIG WOULDNT LIKE,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,1,Yes (SUTSKTHPY2=1 and SUTUNFFLKE2=1),Categoría analítica,False,107,0.18
SUNTFORCE2,RC-UNMET PY SUB USE TRT NEED: AFRAID TO BE FORCD AGNST WILL,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,.,Unknwn/Rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,58106,99.10
SUNTFORCE2,RC-UNMET PY SUB USE TRT NEED: AFRAID TO BE FORCD AGNST WILL,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,0,No (SUTSKTHPY2=1 and SUTUNFORCE2=2),Categoría analítica,False,388,0.66
SUNTFORCE2,RC-UNMET PY SUB USE TRT NEED: AFRAID TO BE FORCD AGNST WILL,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,1,Yes (SUTSKTHPY2=1 and SUTUNFORCE2=1),Categoría analítica,False,139,0.24
SUNTHNDL2,RC-UNMET PY SUB USE TRT NEED: THOUGHT COULD HANDLE ON OWN,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,.,Unknwn/Rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,58103,99.10
SUNTHNDL2,RC-UNMET PY SUB USE TRT NEED: THOUGHT COULD HANDLE ON OWN,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,0,No (SUTSKTHPY2=1 and SUTUNHNDL2=2),Categoría analítica,False,143,0.24
SUNTHNDL2,RC-UNMET PY SUB USE TRT NEED: THOUGHT COULD HANDLE ON OWN,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,1,Yes (SUTSKTHPY2=1 and SUTUNHNDL2=1),Categoría analítica,False,387,0.66
SUNTINSCV2,RC-UNMET PY SUB USE TRT NEED: NO HEALTH INSUR COVERAGE,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,.,Unknwn/Rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,58130,99.14
SUNTINSCV2,RC-UNMET PY SUB USE TRT NEED: NO HEALTH INSUR COVERAGE,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,0,No (SUTSKTHPY2=1 and SUTUNINSCV2=2),Categoría analítica,False,342,0.58
SUNTINSCV2,RC-UNMET PY SUB USE TRT NEED: NO HEALTH INSUR COVERAGE,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,1,Yes (SUTSKTHPY2=1 and SUTUNINSCV2=1),Categoría analítica,False,161,0.27
SUNTNOFND2,RC-UNMET PY SUB USE TRT NEED: COULDNT FIND PREFERRED PROVIDR,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,.,Unknwn/Rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,58116,99.12
SUNTNOFND2,RC-UNMET PY SUB USE TRT NEED: COULDNT FIND PREFERRED PROVIDR,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,0,No (SUTSKTHPY2=1 and SUTUNNOFND2=2),Categoría analítica,False,330,0.56
SUNTNOFND2,RC-UNMET PY SUB USE TRT NEED: COULDNT FIND PREFERRED PROVIDR,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,1,Yes (SUTSKTHPY2=1 and SUTUNNOFND2=1),Categoría analítica,False,187,0.32
SUNTNOHLP2,RC-UNMET PY SUB USE TRT NEED: DIDN'T THINK TRT WOULD HELP,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,.,Unknwn/Rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,58115,99.12
SUNTNOHLP2,RC-UNMET PY SUB USE TRT NEED: DIDN'T THINK TRT WOULD HELP,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,0,No (SUTSKTHPY2=1 and SUTUNNOHLP2=2),Categoría analítica,False,345,0.59
SUNTNOHLP2,RC-UNMET PY SUB USE TRT NEED: DIDN'T THINK TRT WOULD HELP,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,1,Yes (SUTSKTHPY2=1 and SUTUNNOHLP2=1),Categoría analítica,False,173,0.30
SUNTNOOPN2,RC-UNMET PY SUB USE TRT NEED: NO OPENING W/ PREFERRED PROVID,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,.,Unknwn/Rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,58128,99.14
SUNTNOOPN2,RC-UNMET PY SUB USE TRT NEED: NO OPENING W/ PREFERRED PROVID,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,0,No (SUTSKTHPY2=1 and SUTUNNOOPN2=2),Categoría analítica,False,435,0.74
SUNTNOOPN2,RC-UNMET PY SUB USE TRT NEED: NO OPENING W/ PREFERRED PROVID,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,1,Yes (SUTSKTHPY2=1 and SUTUNNOOPN2=1),Categoría analítica,False,70,0.12
SUNTPRIV2,RC-UNMET PY SUB USE TRT NEED: WORRIED INFO NOT KEPT PRIVATE,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,.,Unknwn/Rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,58105,99.10
SUNTPRIV2,RC-UNMET PY SUB USE TRT NEED: WORRIED INFO NOT KEPT PRIVATE,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,0,No (SUTSKTHPY2=1 and SUTUNPRIV2=2),Categoría analítica,False,324,0.55
SUNTPRIV2,RC-UNMET PY SUB USE TRT NEED: WORRIED INFO NOT KEPT PRIVATE,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,1,Yes (SUTSKTHPY2=1 and SUTUNPRIV2=1),Categoría analítica,False,204,0.35
SUNTPROBS2,"RC-UNMET PY SUB USE TRT NEED: PROB W/TRAN, CHLDCARE, APPT TM",RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,.,Unknwn/Rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,58105,99.10
SUNTPROBS2,"RC-UNMET PY SUB USE TRT NEED: PROB W/TRAN, CHLDCARE, APPT TM",RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,0,No (SUTSKTHPY2=1 and SUTUNPROBS2=2),Categoría analítica,False,370,0.63
SUNTPROBS2,"RC-UNMET PY SUB USE TRT NEED: PROB W/TRAN, CHLDCARE, APPT TM",RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,1,Yes (SUTSKTHPY2=1 and SUTUNPROBS2=1),Categoría analítica,False,158,0.27
SUNTPTHNK2,RC-UNMET PY SUB USE TRT NEED: WORRIED WHAT PEOPLE THNK/SAY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,.,Unknwn/Rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,58095,99.08
SUNTPTHNK2,RC-UNMET PY SUB USE TRT NEED: WORRIED WHAT PEOPLE THNK/SAY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,0,No (SUTSKTHPY2=1 and SUTUNPTHNK2=2),Categoría analítica,False,292,0.50
SUNTPTHNK2,RC-UNMET PY SUB USE TRT NEED: WORRIED WHAT PEOPLE THNK/SAY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,1,Yes (SUTSKTHPY2=1 and SUTUNPTHNK2=1),Categoría analítica,False,246,0.42
SUNTQUIT2,RC-UNMET PY SUB USE TRT NEED: NOT RDY TO STOP/CUT SUB USE,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,.,Unknwn/Rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,58104,99.10
SUNTQUIT2,RC-UNMET PY SUB USE TRT NEED: NOT RDY TO STOP/CUT SUB USE,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,0,No (SUTSKTHPY2=1 and SUTUNQUIT2=2),Categoría analítica,False,251,0.43
SUNTQUIT2,RC-UNMET PY SUB USE TRT NEED: NOT RDY TO STOP/CUT SUB USE,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,1,Yes (SUTSKTHPY2=1 and SUTUNQUIT2=1),Categoría analítica,False,278,0.47
SUNTSTART2,RC-UNMET PY SUB USE TRT NEED: NOT READY TO START TRT,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,.,Unknwn/Rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,58104,99.10
SUNTSTART2,RC-UNMET PY SUB USE TRT NEED: NOT READY TO START TRT,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,0,No (SUTSKTHPY2=1 and SUTUNSTART2=2),Categoría analítica,False,225,0.38
SUNTSTART2,RC-UNMET PY SUB USE TRT NEED: NOT READY TO START TRT,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,1,Yes (SUTSKTHPY2=1 and SUTUNSTART2=1),Categoría analítica,False,304,0.52
SUNTTIME2,RC-UNMET PY SUB USE TRT NEED: NOT ENOUGH TIME FOR TRT,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,.,Unknwn/Rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,58104,99.10
SUNTTIME2,RC-UNMET PY SUB USE TRT NEED: NOT ENOUGH TIME FOR TRT,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,0,No (SUTSKTHPY2=1 and SUTUNTIME2=2),Categoría analítica,False,314,0.54
SUNTTIME2,RC-UNMET PY SUB USE TRT NEED: NOT ENOUGH TIME FOR TRT,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,1,Yes (SUTSKTHPY2=1 and SUTUNTIME2=1),Categoría analítica,False,215,0.37
SUNTWHER2,RC-UNMET PY SUB USE TRT NEED: DIDNT KNOW WHERE TO GET TRT,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,.,Unknwn/Rcvd trt/no sought&no thght shld get trt (Otherwise),Salto legítimo o no aplicable,True,58097,99.09
SUNTWHER2,RC-UNMET PY SUB USE TRT NEED: DIDNT KNOW WHERE TO GET TRT,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,0,No (SUTSKTHPY2=1 and SUTUNWHER2=2),Categoría analítica,False,307,0.52
SUNTWHER2,RC-UNMET PY SUB USE TRT NEED: DIDNT KNOW WHERE TO GET TRT,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,1,Yes (SUTSKTHPY2=1 and SUTUNWHER2=1),Categoría analítica,False,229,0.39
SUTINPPY2,RC-RCVD SUB USE TREATMENT AS AN INPATIENT - PAST YEAR,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,0,No,Categoría analítica,False,57907,98.76
SUTINPPY2,RC-RCVD SUB USE TREATMENT AS AN INPATIENT - PAST YEAR,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,1,Yes,Categoría analítica,False,726,1.24
SUTNEDALCPY2,RC-CLASSIFIED AS NEEDING SUB USE TRMT FOR ALC USE - PST YR,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,0,No (SUTRTALCPY2=0 and IRPYUD5ALC=0),Categoría analítica,False,52134,88.92
SUTNEDALCPY2,RC-CLASSIFIED AS NEEDING SUB USE TRMT FOR ALC USE - PST YR,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,1,Yes (SUTRTALCPY2=1 or IRPYUD5ALC=1),Categoría analítica,False,6499,11.08
SUTNEEDPY2,RC-CLASSIFIED AS NEEDING SUBSTANCE USE TREATMENT - PAST YEAR,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,0,No (SUTRTPY2=0 and UD5ILALANY=0),Categoría analítica,False,46739,79.71
SUTNEEDPY2,RC-CLASSIFIED AS NEEDING SUBSTANCE USE TREATMENT - PAST YEAR,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,1,Yes (SUTRTPY2=1 or UD5ILALANY=1),Categoría analítica,False,11894,20.29
SUTOPALC2,RCVD OUTPATIENT TREATMENT FOR ALCOHOL USE - PST 12 MOS,ALCOHOL AND DRUG TREATMENT,Original u otra,1,Yes,Categoría analítica,False,453,0.77
SUTOPALC2,RCVD OUTPATIENT TREATMENT FOR ALCOHOL USE - PST 12 MOS,ALCOHOL AND DRUG TREATMENT,Original u otra,2,No,Categoría analítica,False,885,1.51
SUTOPALC2,RCVD OUTPATIENT TREATMENT FOR ALCOHOL USE - PST 12 MOS,ALCOHOL AND DRUG TREATMENT,Original u otra,7,Yes LOGICALLY ASSIGNED,Asignación lógica,True,50,0.09
SUTOPALC2,RCVD OUTPATIENT TREATMENT FOR ALCOHOL USE - PST 12 MOS,ALCOHOL AND DRUG TREATMENT,Original u otra,85,BAD DATA Logically assigned,Asignación lógica,True,3,0.01
SUTOPALC2,RCVD OUTPATIENT TREATMENT FOR ALCOHOL USE - PST 12 MOS,ALCOHOL AND DRUG TREATMENT,Original u otra,91,NEVER USED ALCOHOL OR DRUGS,Ausencia de exposición,True,10224,17.44
SUTOPALC2,RCVD OUTPATIENT TREATMENT FOR ALCOHOL USE - PST 12 MOS,ALCOHOL AND DRUG TREATMENT,Original u otra,93,USED DRUGS BUT NOT ALCOHOL,Categoría analítica,False,5997,10.23
SUTOPALC2,RCVD OUTPATIENT TREATMENT FOR ALCOHOL USE - PST 12 MOS,ALCOHOL AND DRUG TREATMENT,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,2,0.00
SUTOPALC2,RCVD OUTPATIENT TREATMENT FOR ALCOHOL USE - PST 12 MOS,ALCOHOL AND DRUG TREATMENT,Original u otra,97,REFUSED,No respuesta o ausencia,True,3,0.01
SUTOPALC2,RCVD OUTPATIENT TREATMENT FOR ALCOHOL USE - PST 12 MOS,ALCOHOL AND DRUG TREATMENT,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,1472,2.51
SUTOPALC2,RCVD OUTPATIENT TREATMENT FOR ALCOHOL USE - PST 12 MOS,ALCOHOL AND DRUG TREATMENT,Original u otra,99,LEGITIMATE SKIP,Salto legítimo o no aplicable,True,39544,67.44
SUTOPALCPY2,RC- RCVD SUB USE TRMT AS AN OUTPATIENT FOR ALCOHOL USE - PY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,0,No/unspecified (Otherwise),Salto legítimo o no aplicable,True,58135,99.15
SUTOPALCPY2,RC- RCVD SUB USE TRMT AS AN OUTPATIENT FOR ALCOHOL USE - PY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,1,"Yes (SUTOPPY2=1 and SUTOPALC2=1,3,5,7,13,15)",Categoría analítica,False,498,0.85
SUTOPCNSPY2,RC-RCVD SUB USE TRMT AS AN OUTPATIENT FOR CNS USE - PY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,0,No/unspecified (All source variables=0),Categoría analítica,False,58335,99.49
SUTOPCNSPY2,RC-RCVD SUB USE TRMT AS AN OUTPATIENT FOR CNS USE - PY,RECODED ALCOHOL AND DRUG TREATMENT,Recodificada,1,Yes (Any source variable=1),Categoría analítica,False,298,0.51
SUTOPCOC2,RCVD OUTPATIENT TREATMENT FOR COCAINE USE - PST 12 MOS,ALCOHOL AND DRUG TREATMENT,Original u otra,1,Yes,Categoría analítica,False,89,0.15
SUTOPCOC2,RCVD OUTPATIENT TREATMENT FOR COCAINE USE - PST 12 MOS,ALCOHOL AND DRUG TREATMENT,Original u otra,13,"Yes LOG ASSN (from OTHER, Specify but no lifetime use)",Categoría analítica,False,2,0.00
SUTOPCOC2,RCVD OUTPATIENT TREATMENT FOR COCAINE USE - PST 12 MOS,ALCOHOL AND DRUG TREATMENT,Original u otra,2,No,Categoría analítica,False,575,0.98
SUTOPCOC2,RCVD OUTPATIENT TREATMENT FOR COCAINE USE - PST 12 MOS,ALCOHOL AND DRUG TREATMENT,Original u otra,85,BAD DATA Logically assigned,Asignación lógica,True,1,0.00
SUTOPCOC2,RCVD OUTPATIENT TREATMENT FOR COCAINE USE - PST 12 MOS,ALCOHOL AND DRUG TREATMENT,Original u otra,91,NEVER USED ALCOHOL OR DRUGS,Ausencia de exposición,True,10224,17.44
SUTOPCOC2,RCVD OUTPATIENT TREATMENT FOR COCAINE USE - PST 12 MOS,ALCOHOL AND DRUG TREATMENT,Original u otra,93,USED ALCOHOL OR DRUGS BUT NOT COCAINE,Categoría analítica,False,40932,69.81
SUTOPCOC2,RCVD OUTPATIENT TREATMENT FOR COCAINE USE - PST 12 MOS,ALCOHOL AND DRUG TREATMENT,Original u otra,94,DON'T KNOW,No respuesta o ausencia,True,2,0.00
SUTOPCOC2,RCVD OUTPATIENT TREATMENT FOR COCAINE USE - PST 12 MOS,ALCOHOL AND DRUG TREATMENT,Original u otra,97,REFUSED,No respuesta o ausencia,True,2,0.00
SUTOPCOC2,RCVD OUTPATIENT TREATMENT FOR COCAINE USE - PST 12 MOS,ALCOHOL AND DRUG TREATMENT,Original u otra,98,BLANK (NO ANSWER),No respuesta o ausencia,True,889,1.52
